Id,SalePrice
1461,125445.96325458454
1462,153047.6178558794
1463,185350.96455187417
1464,187471.89091090817
1465,190759.69364634823
1466,180401.68876654838
1467,179720.5514459444
1468,171405.93086119826
1469,178707.7717097574
1470,127896.0475532998
1471,206203.44148926664
1472,82759.80748355197
1473,90322.59453512296
1474,150905.4142254929
1475,137855.21393937175
1476,372714.5917867532
1477,238419.6834866188
1478,278732.49495063163
1479,281473.054891944
1480,512156.86901991634
1481,275372.8280330054
1482,201271.68478693173
1483,161093.69966020624
1484,169457.83208013614
1485,170157.18150288894
1486,186282.15737421063
1487,336918.58206420403
1488,234545.97942260676
1489,213775.00789108663
1490,200688.12437295928
1491,182455.47232695587
1492,74446.23873754119
1493,185011.59651087847
1494,270574.5804770414
1495,263108.2240912274
1496,233302.8549763522
1497,195254.9354284899
1498,158037.67448473672
1499,153807.36413967676
1500,159186.35071245336
1501,171828.38811950694
1502,161902.72639355343
1503,287761.72892080684
1504,230382.10000679936
1505,224004.37649982417
1506,178608.86048216073
1507,233067.07806111698
1508,214590.69831036817
1509,156804.75565857903
1510,158135.32174595434
1511,140053.8317062318
1512,161735.70270933985
1513,135996.26002914322
1514,160046.19514376108
1515,191299.14400352654
1516,162790.8608189071
1517,150764.2179770095
1518,131304.2241518627
1519,213296.39636283834
1520,141708.0198990073
1521,144125.18134679834
1522,169751.62397646558
1523,106637.46877184334
1524,116336.07485600503
1525,117116.97824853868
1526,113503.91492481348
1527,95803.54884191052
1528,138425.32161090703
1529,146534.70717377536
1530,159283.59572143998
1531,115253.76836587526
1532,95164.79069822817
1533,130691.17211700558
1534,120452.11201542323
1535,166677.6508151836
1536,115472.19041280022
1537,67545.70683939701
1538,174780.10073424663
1539,215873.73138179872
1540,118771.9112434767
1541,143053.6802858967
1542,148778.7908164333
1543,232898.7405539027
1544,77476.84432533212
1545,95389.20049857075
1546,135156.3544792107
1547,143925.30437875516
1548,143737.52362221119
1549,110712.4799948727
1550,153760.84728994174
1551,118259.49836656167
1552,145333.1455302172
1553,140225.7627528295
1554,95901.4069937833
1555,199476.31812756104
1556,108626.41649138012
1557,92655.10736291524
1558,91994.11061113265
1559,115152.22942718488
1560,144035.54394192336
1561,140773.27011123477
1562,126039.43438193966
1563,129700.7091193734
1564,134271.77164148234
1565,156814.46535967986
1566,213412.71852075774
1567,69616.71330351032
1568,239008.8881929461
1569,163460.86276389775
1570,122980.39742153099
1571,120017.06672368138
1572,147249.42199830263
1573,251386.68911934958
1574,117429.13489984549
1575,222272.89343676297
1576,206369.5278412254
1577,200440.12371168553
1578,134724.30579214363
1579,150036.39902439108
1580,195757.39551234723
1581,144414.84411693446
1582,134440.45363471634
1583,388297.626148073
1584,232964.933959787
1585,139938.53493198115
1586,65884.66180274349
1587,84116.50088152882
1588,152990.8187241818
1589,87469.29825924891
1590,133657.13820202276
1591,102187.69118807666
1592,129526.69616951972
1593,119664.99143305489
1594,123487.33575396733
1595,140065.9930153833
1596,238003.49365002243
1597,187493.3537626303
1598,188073.3239368616
1599,199157.5433461324
1600,179129.69751696265
1601,68309.94023341704
1602,115594.19457591671
1603,72551.20248984068
1604,276960.21557424596
1605,238104.12402344804
1606,172791.6267201012
1607,125849.65772541777
1608,215283.12070853444
1609,204342.44458969438
1610,167699.5560580597
1611,139683.41283657742
1612,163659.6815652857
1613,161114.89538169024
1614,115200.92562617945
1615,78543.19089678368
1616,76260.4975088679
1617,82926.66151472654
1618,132866.61981112388
1619,135678.70341527998
1620,173764.62551693333
1621,145735.62221960817
1622,149893.14355575017
1623,304904.02214203624
1624,206423.19030324218
1625,129638.27189251846
1626,167249.35063799532
1627,187924.40051761238
1628,253526.60249161997
1629,179280.30765737718
1630,403903.99366269546
1631,239450.84868453717
1632,262611.6254935035
1633,167557.14132498173
1634,183704.8308684463
1635,184114.62865017867
1636,161920.6779149298
1637,195245.9941177042
1638,180044.24254691182
1639,183738.91515685845
1640,246941.2281264799
1641,178458.22622641348
1642,237479.38286434856
1643,218712.73254882576
1644,227214.11357837822
1645,161575.00991718995
1646,158723.27233212566
1647,154249.7941167881
1648,135548.56648136987
1649,139798.8619867456
1650,121338.1979049875
1651,128150.07469567657
1652,84800.28307420593
1653,90277.27231836099
1654,159527.87944505477
1655,148463.34418855936
1656,150945.76666728078
1657,159508.23064941354
1658,149252.74510096168
1659,140483.0393209531
1660,155584.90936137512
1661,457980.71817213146
1662,401904.57973430044
1663,341942.09073393396
1664,528997.5461258256
1665,306673.1205010853
1666,347223.627526676
1667,378360.2122528852
1668,341242.2517437241
1669,306386.1438782163
1670,335205.93156841304
1671,267873.15611436253
1672,510973.73646418104
1673,314017.9562537226
1674,256096.44397033472
1675,185771.294204477
1676,196526.70730735417
1677,224677.37748801717
1678,477746.56632045086
1679,446814.28622827376
1680,330073.401184592
1681,255646.95519624307
1682,287882.20786349673
1683,174608.43322313103
1684,166082.99464435966
1685,173465.14709495057
1686,166736.89121143773
1687,169556.3684388694
1688,188277.43928179698
1689,183139.56733752973
1690,180317.93410552334
1691,173340.4107472562
1692,240457.19641258699
1693,174235.25733106647
1694,186259.34265344805
1695,171996.5493509369
1696,262199.00689752074
1697,170426.04617702396
1698,353168.5974763533
1699,311173.5631876841
1700,239718.8754275992
1701,259579.16683318248
1702,272878.06047558837
1703,268636.6380781419
1704,303579.2356343281
1705,232438.72252551085
1706,511781.960239737
1707,216959.36037826882
1708,208849.29351677763
1709,280610.7115336072
1710,240304.91310179842
1711,249472.2174885129
1712,273766.443636979
1713,243438.9472829943
1714,233655.09047110175
1715,209777.73159051177
1716,187305.83338354807
1717,170153.52474414115
1718,134610.71578487204
1719,192189.85516605777
1720,240610.78754170187
1721,171618.10669281718
1722,119308.00033578703
1723,148749.0363286098
1724,212585.11988028066
1725,229668.02798776832
1726,178900.35039616082
1727,161677.76576661106
1728,191086.6871407978
1729,157054.5144321981
1730,165298.19858155082
1731,119208.98761608418
1732,126899.26859026977
1733,126580.77973085069
1734,129261.6025245105
1735,134506.42713284574
1736,113728.94431874395
1737,419846.3420306272
1738,198095.14729350427
1739,302177.09375838906
1740,203262.08199701004
1741,186494.37312749316
1742,175632.72026244737
1743,177956.9070427556
1744,299806.20001435664
1745,239978.19882647725
1746,232923.30017341973
